minutes_watched,CLV,region,channel,Clicks,Conversions,Campaign_Spend,CTR,Conversion_Rate,Revenue,ROI,Cluster
133.0,62.57,2,7,13,0,2.66,9.774436090225564,0.0,0,-100.0,3
2085.0,273.0,0,3,208,10,41.7,9.976019184652278,4.807692307692308,500,1099.0407673860911,3
643.0,174.0,0,1,64,3,12.86,9.953343701399689,4.6875,150,1066.407465007776,3
8289.0,211.44,2,3,828,41,165.78,9.98914223669924,4.951690821256038,2050,1136.578598142116,3
1164.0,149.99,1,3,116,5,23.28,9.965635738831615,4.310344827586207,250,973.8831615120274,3
186.0,62.58,2,1,18,0,3.72,9.67741935483871,0.0,0,-100.0,3
1.0,149.99,0,1,0,0,0.02,0.0,0.0,0,-100.0,3
686.0,149.99,2,3,68,3,13.72,9.912536443148689,4.411764705882353,150,993.2944606413994,3
901.0,133.0,0,1,90,4,18.02,9.988901220865705,4.444444444444445,200,1009.8779134295228,3
1750.0,173.45,0,3,175,8,35.0,10.0,4.571428571428571,400,1042.857142857143,3
89.0,184.51,0,1,8,0,1.78,8.98876404494382,0.0,0,-100.0,3
461.0,184.44,0,7,46,2,9.22,9.97830802603037,4.3478260869565215,100,984.5986984815618,3
5156.0,106.1,0,4,515,25,103.12,9.988363072148951,4.854368932038835,1250,1112.1799844840962,3
41.0,62.58,2,6,4,0,0.8200000000000001,9.75609756097561,0.0,0,-100.0,3
1653.0,91.5,2,3,165,8,33.06,9.98185117967332,4.848484848484849,400,1109.9213551119176,3
1606.0,149.8,1,1,160,8,32.12,9.9626400996264,5.0,400,1145.3300124533002,3
631.0,240.0,0,7,63,3,12.620000000000001,9.984152139461171,4.761904761904762,150,1088.5895404120442,3
1614.0,149.99,0,1,161,8,32.28,9.975216852540273,4.968944099378882,400,1139.1573729863692,3
1028.0,149.98,2,1,102,5,20.56,9.922178988326849,4.901960784313726,250,1115.9533073929963,3
1675.0,119.0,2,4,167,8,33.5,9.970149253731343,4.790419161676647,400,1094.0298507462687,3
918.0,68.36,2,7,91,4,18.36,9.912854030501089,4.395604395604396,200,989.3246187363834,3
1861.0,149.99,0,3,186,9,37.22,9.99462654486835,4.838709677419355,450,1109.0274046211714,3
2595.0,149.66,2,3,259,12,51.9,9.980732177263969,4.633204633204633,600,1056.0693641618498,3
2239.0,149.99,2,3,223,11,44.78,9.95980348369808,4.932735426008969,550,1128.2268870031264,3
203.0,149.99,0,1,20,1,4.0600000000000005,9.852216748768473,5.0,50,1131.5270935960589,3
152.0,149.99,2,4,15,0,3.04,9.868421052631579,0.0,0,-100.0,3
1055.0,149.99,2,3,105,5,21.1,9.95260663507109,4.761904761904762,250,1084.8341232227488,3
653.0,30.0,2,3,65,3,13.06,9.95405819295559,4.615384615384616,150,1048.5451761102602,3
914.0,149.99,0,4,91,4,18.28,9.956236323851202,4.395604395604396,200,994.0919037199125,3
380.0,149.99,0,1,38,1,7.6000000000000005,10.0,2.631578947368421,50,557.8947368421052,3
1379.0,149.99,2,7,137,6,27.580000000000002,9.934735315445975,4.37956204379562,300,987.7447425670775,3
674.0,149.99,2,3,67,3,13.48,9.940652818991099,4.477611940298507,150,1012.7596439169141,3
1743.0,149.99,0,3,174,8,34.86,9.982788296041308,4.597701149425287,400,1047.4469305794607,3
5004.0,149.99,2,1,500,25,100.08,9.992006394884093,5.0,1250,1149.0007993605116,3
5357.0,149.74,0,1,535,26,107.14,9.986932984879598,4.859813084112149,1300,1113.3656897517267,3
4587.0,133.75,1,3,458,22,91.74,9.984739481142359,4.8034934497816595,1100,1099.0407673860911,3
539.0,149.99,0,3,53,2,10.78,9.833024118738404,3.7735849056603774,100,827.6437847866421,3
826.0,184.44,0,3,82,4,16.52,9.927360774818402,4.878048780487805,200,1110.6537530266344,3
396.0,178.14,1,3,39,1,7.92,9.848484848484848,2.564102564102564,50,531.3131313131313,3
836.0,149.99,2,3,83,4,16.72,9.92822966507177,4.819277108433735,200,1096.1722488038279,3
11346.0,149.99,2,1,1134,56,226.92000000000002,9.994711792702274,4.938271604938271,2800,1133.915036136083,0
983.0,150.0,0,6,98,4,19.66,9.969481180061038,4.081632653061225,200,917.2939979654121,3
476.0,149.99,2,8,47,2,9.52,9.873949579831933,4.25531914893617,100,950.4201680672269,3
1785.0,10.0,1,2,178,8,35.7,9.971988795518207,4.49438202247191,400,1020.4481792717086,3
125.0,149.99,0,3,12,0,2.5,9.6,0.0,0,-100.0,3
68.0,149.99,2,3,6,0,1.36,8.823529411764707,0.0,0,-100.0,3
409.0,178.8,1,3,40,2,8.18,9.7799511002445,5.0,100,1122.4938875305622,3
321.0,138.0,0,1,32,1,6.42,9.968847352024921,3.125,50,678.816199376947,3
666.0,150.13,2,1,66,3,13.32,9.90990990990991,4.545454545454546,150,1026.126126126126,3
150.0,150.28,0,2,15,0,3.0,10.0,0.0,0,-100.0,3
320.0,79.41,2,3,32,1,6.4,10.0,3.125,50,681.25,3
3230.0,174.0,0,3,323,16,64.6,10.0,4.953560371517028,800,1138.390092879257,3
3461.0,239.96,1,3,346,17,69.22,9.99711066165848,4.913294797687861,850,1127.9687951459116,3
220.0,184.44,0,3,22,1,4.4,10.0,4.545454545454546,50,1036.3636363636363,3
1127.0,174.28,0,3,112,5,22.54,9.937888198757763,4.464285714285714,250,1009.139307897072,3
289.0,62.58,2,3,28,1,5.78,9.688581314878892,3.571428571428571,50,765.0519031141868,3
372.0,27.0,2,6,37,1,7.44,9.946236559139784,2.7027027027027026,50,572.0430107526882,3
3702.0,174.0,2,7,370,18,74.04,9.994597514856835,4.864864864864865,900,1115.5591572123176,3
130.0,181.95,1,2,13,0,2.6,10.0,0.0,0,-100.0,3
544.0,174.0,0,3,54,2,10.88,9.926470588235293,3.7037037037037033,100,819.1176470588235,3
1305.0,184.44,2,3,130,6,26.1,9.961685823754788,4.615384615384616,300,1049.4252873563219,3
2505.0,212.97,1,1,250,12,50.1,9.980039920159681,4.8,600,1097.6047904191614,3
263.0,149.99,0,7,26,1,5.26,9.885931558935361,3.8461538461538463,50,850.5703422053232,3
110.0,174.0,0,7,11,0,2.2,10.0,0.0,0,-100.0,3
0.0,183.92,0,3,0,0,0.0,0.0,0.0,0,0.0,3
1283.0,184.44,2,3,128,6,25.66,9.976617303195635,4.6875,300,1069.1348402182384,3
1741.0,62.58,2,3,174,8,34.82,9.99425617461229,4.597701149425287,400,1048.7650775416428,3
21.0,137.99,0,7,2,0,0.42,9.523809523809524,0.0,0,-100.0,3
6132.0,174.0,2,1,613,30,122.64,9.996738421395955,4.893964110929853,1500,1123.0919765166338,3
12677.0,150.42,0,3,1267,63,253.54,9.99447818884594,4.972375690607735,3150,1142.4075096631695,0
661.0,186.9,0,3,66,3,13.22,9.984871406959153,4.545454545454546,150,1034.64447806354,3
148.0,62.56,2,3,14,0,2.96,9.45945945945946,0.0,0,-100.0,3
1972.0,184.04,0,6,197,9,39.44,9.989858012170385,4.568527918781726,450,1040.973630831643,3
4440.0,138.0,0,1,444,22,88.8,10.0,4.954954954954955,1100,1138.738738738739,3
198.0,141.26,1,3,19,0,3.96,9.595959595959595,0.0,0,-100.0,3
3555.0,184.44,2,3,355,17,71.10000000000001,9.985935302390999,4.788732394366197,850,1095.4992967651194,3
1615.0,149.99,2,1,161,8,32.3,9.969040247678018,4.968944099378882,400,1138.390092879257,3
339.0,212.94,1,6,33,1,6.78,9.734513274336283,3.0303030303030303,50,637.4631268436577,3
202.0,149.99,2,3,20,1,4.04,9.900990099009901,5.0,50,1137.6237623762377,3
536.0,62.58,2,2,53,2,10.72,9.888059701492537,3.7735849056603774,100,832.8358208955223,3
190.0,174.0,2,7,19,0,3.8000000000000003,10.0,0.0,0,-100.0,3
785.0,62.58,2,1,78,3,15.700000000000001,9.936305732484078,3.8461538461538463,150,855.4140127388536,3
108329.0,344.4,2,3,10832,541,2166.58,9.999169197537132,4.994460856720828,27050,1148.5114789206953,2
28815.0,269.67,1,8,2881,144,576.3000000000001,9.99826479264272,4.998264491496009,7200,1149.3492972410202,0
366.0,137.98,0,1,36,1,7.32,9.836065573770492,2.7777777777777777,50,583.0601092896175,3
0.0,43.82,1,3,0,0,0.0,0.0,0.0,0,0.0,3
1146.0,174.0,2,3,114,5,22.92,9.947643979057592,4.385964912280701,250,990.7504363001743,3
10438.0,55.0,2,3,1043,52,208.76,9.992335696493582,4.985618408437201,2600,1145.4493197930638,0
1171.0,174.22,2,4,117,5,23.42,9.991460290350128,4.273504273504273,250,967.463706233988,3
1132.0,221.47,1,7,113,5,22.64,9.982332155477032,4.424778761061947,250,1004.2402826855124,3
514.0,184.45,2,1,51,2,10.28,9.922178988326849,3.9215686274509802,100,872.762645914397,3
5018.0,184.44,0,1,501,25,100.36,9.98405739338382,4.990019960079841,1250,1145.516141889199,3
827.0,184.44,2,7,82,4,16.54,9.915356711003627,4.878048780487805,200,1109.1898428053205,3
10796.0,64.8,2,1,1079,53,215.92000000000002,9.994442386068915,4.911955514365153,2650,1127.3064097814004,0
1277.0,149.99,2,3,127,6,25.54,9.945184025058731,4.724409448818897,300,1074.6280344557556,3
3076.0,182.55,0,4,307,15,61.52,9.980494148244473,4.88599348534202,750,1119.1157347204162,3
8158.0,174.0,2,3,815,40,163.16,9.990193674920324,4.9079754601226995,2000,1125.790634959549,3
530.0,34.2,2,7,53,2,10.6,10.0,3.7735849056603774,100,843.3962264150944,3
761.0,174.47,0,3,76,3,15.22,9.986859395532194,3.9473684210526314,150,885.545335085414,3
504.0,184.44,0,3,50,2,10.08,9.920634920634921,4.0,100,892.063492063492,3
692.0,144.45,1,6,69,3,13.84,9.971098265895954,4.3478260869565215,150,983.8150289017341,3
429.0,142.15,1,8,42,2,8.58,9.79020979020979,4.761904761904762,100,1065.5011655011656,3
2377.0,65.88,2,5,237,11,47.54,9.970551114850652,4.641350210970464,550,1056.9204880100967,3
7800.0,209.92,1,3,780,39,156.0,10.0,5.0,1950,1150.0,3
577.0,62.58,2,4,57,2,11.540000000000001,9.878682842287695,3.508771929824561,100,766.5511265164644,3
372.0,178.91,1,7,37,1,7.44,9.946236559139784,2.7027027027027026,50,572.0430107526882,3
402.0,122.56,1,1,40,2,8.040000000000001,9.950248756218906,5.0,100,1143.781094527363,3
697.0,174.0,0,3,69,3,13.94,9.899569583931134,4.3478260869565215,150,976.0401721664276,3
2383.0,168.23,2,3,238,11,47.660000000000004,9.987410826689047,4.621848739495799,550,1054.0075535039864,3
277.0,36.19,0,3,27,1,5.54,9.747292418772563,3.7037037037037033,50,802.5270758122745,3
588.0,285.23,1,4,58,2,11.76,9.863945578231291,3.4482758620689653,100,750.3401360544218,3
742.0,86.25,2,4,74,3,14.84,9.973045822102426,4.054054054054054,150,910.7816711590295,3
17266.0,184.8,1,6,1726,86,345.32,9.996524962353758,4.9826187717265356,4300,1145.2218232364182,0
2303.0,174.0,0,1,230,11,46.06,9.986973512809378,4.782608695652174,550,1094.094659140252,3
11916.0,64.8,0,1,1191,59,238.32,9.99496475327291,4.953820319059614,2950,1137.8314870762001,0
2659.0,155.0,2,7,265,13,53.18,9.96615268898082,4.905660377358491,650,1122.2640090259497,3
499.0,36.0,2,4,49,2,9.98,9.819639278557114,4.081632653061225,100,902.0040080160319,3
18983.0,209.78,1,6,1898,94,379.66,9.998419638624032,4.952581664910432,4700,1137.9497445082443,0
1373.0,61.2,2,3,137,6,27.46,9.978150036416606,4.37956204379562,300,992.4981791697014,3
15877.0,59.04,0,3,1587,79,317.54,9.995591106632236,4.977945809703844,3950,1143.9377716193235,0
1904.0,62.58,2,1,190,9,38.08,9.978991596638656,4.736842105263158,450,1081.7226890756303,3
1322.0,86.25,2,1,132,6,26.44,9.984871406959153,4.545454545454546,300,1034.64447806354,3
45.0,174.0,0,2,4,0,0.9,8.88888888888889,0.0,0,-100.0,3
714.0,177.69,1,3,71,3,14.280000000000001,9.943977591036415,4.225352112676056,150,950.4201680672269,3
1804.0,149.98,2,1,180,9,36.08,9.977827050997783,5.0,450,1147.2283813747229,3
3216.0,93.67,2,1,321,16,64.32000000000001,9.981343283582088,4.984423676012461,800,1143.781094527363,3
144.0,143.28,2,1,14,0,2.88,9.722222222222223,0.0,0,-100.0,3
1383.0,243.14,1,2,138,6,27.66,9.97830802603037,4.3478260869565215,300,984.5986984815618,3
47.0,212.76,1,1,4,0,0.9400000000000001,8.51063829787234,0.0,0,-100.0,3
289.0,118.58,0,2,28,1,5.78,9.688581314878892,3.571428571428571,50,765.0519031141868,3
2238.0,128.36,1,3,223,11,44.76,9.964253798033958,4.932735426008969,550,1128.7756925826632,3
457.0,149.99,2,3,45,2,9.14,9.846827133479213,4.444444444444445,100,994.0919037199125,3
1995.0,62.58,2,8,199,9,39.9,9.974937343358397,4.522613065326634,450,1027.8195488721806,3
27636.0,136.21,1,1,2763,138,552.72,9.997828918801563,4.99457111834962,6900,1148.3716891011723,0
58.0,36.0,2,1,5,0,1.16,8.620689655172415,0.0,0,-100.0,3
13482.0,64.8,2,3,1348,67,269.64,9.998516540572615,4.9703264094955495,3350,1142.3972704346538,0
89.0,149.99,2,3,8,0,1.78,8.98876404494382,0.0,0,-100.0,3
468.0,149.99,2,3,46,2,9.36,9.82905982905983,4.3478260869565215,100,968.3760683760685,3
143.0,178.24,1,3,14,0,2.86,9.79020979020979,0.0,0,-100.0,3
3570.0,209.29,1,1,357,17,71.4,10.0,4.761904761904762,850,1090.4761904761906,3
497.0,174.0,0,2,49,2,9.94,9.859154929577464,4.081632653061225,100,906.036217303823,3
0.0,4.19,2,3,0,0,0.0,0.0,0.0,0,0.0,3
800.0,62.57,2,5,80,4,16.0,10.0,5.0,200,1150.0,3
500.0,149.99,0,1,50,2,10.0,10.0,4.0,100,900.0,3
291.0,149.99,2,3,29,1,5.82,9.965635738831615,3.4482758620689653,50,759.106529209622,3
426.0,174.0,0,3,42,2,8.52,9.859154929577464,4.761904761904762,100,1073.7089201877936,3
147.0,174.0,2,1,14,0,2.94,9.523809523809524,0.0,0,-100.0,3
967.0,36.0,0,3,96,4,19.34,9.927611168562564,4.166666666666666,200,934.1261633919338,3
732.0,215.76,2,7,73,3,14.64,9.972677595628415,4.10958904109589,150,924.5901639344263,3
383.0,180.58,1,1,38,1,7.66,9.921671018276761,2.631578947368421,50,552.7415143603133,3
124.0,347.19,0,3,12,0,2.48,9.67741935483871,0.0,0,-100.0,3
814.0,149.53,0,7,81,4,16.28,9.950859950859952,4.938271604938271,200,1128.5012285012283,3
7567.0,347.05,0,8,756,37,151.34,9.990749306197964,4.894179894179894,1850,1122.4131095546452,3
1.0,49.36,0,8,0,0,0.02,0.0,0.0,0,-100.0,3
158.0,27.0,2,1,15,0,3.16,9.49367088607595,0.0,0,-100.0,3
3626.0,160.97,0,3,362,18,72.52,9.983452840595698,4.972375690607735,900,1141.0369553226697,3
7585.0,118.91,2,6,758,37,151.70000000000002,9.99340804218853,4.881266490765172,1850,1119.512195121951,3
0.0,149.61,1,7,0,0,0.0,0.0,0.0,0,0.0,3
74.0,184.44,0,3,7,0,1.48,9.45945945945946,0.0,0,-100.0,3
1745.0,216.52,0,6,174,8,34.9,9.97134670487106,4.597701149425287,400,1046.1318051575934,3
9094.0,184.37,1,6,909,45,181.88,9.995601495491533,4.9504950495049505,2250,1137.0793930063778,3
843.0,36.0,2,7,84,4,16.86,9.9644128113879,4.761904761904762,200,1086.2396204033214,3
255.0,149.99,0,3,25,1,5.1000000000000005,9.803921568627452,4.0,50,880.392156862745,3
4588.0,174.6,2,7,458,22,91.76,9.98256320836966,4.8034934497816595,1100,1098.779424585876,3
4307.0,174.6,2,3,430,21,86.14,9.983747387973068,4.883720930232558,1050,1118.9459020199674,3
655.0,149.99,2,6,65,3,13.1,9.923664122137405,4.615384615384616,150,1045.0381679389313,3
935.0,118.63,0,4,93,4,18.7,9.946524064171124,4.301075268817205,200,969.5187165775401,3
2408.0,149.99,0,1,240,12,48.160000000000004,9.966777408637874,5.0,600,1145.8471760797343,3
317.0,118.32,2,3,31,1,6.34,9.779179810725552,3.225806451612903,50,688.6435331230284,3
927.0,149.63,0,3,92,4,18.54,9.924487594390508,4.3478260869565215,200,978.7486515641856,3
79.0,149.99,0,2,7,0,1.58,8.860759493670885,0.0,0,-100.0,3
2250.0,149.99,0,2,225,11,45.0,10.0,4.888888888888889,550,1122.2222222222222,3
7.0,62.58,2,1,0,0,0.14,0.0,0.0,0,-100.0,3
10865.0,0.0,2,3,1086,54,217.3,9.99539806718822,4.972375690607735,2700,1142.521859180856,0
1398.0,36.0,2,4,139,6,27.96,9.94277539341917,4.316546762589928,300,972.961373390558,3
994.0,62.58,2,3,99,4,19.88,9.959758551307846,4.040404040404041,200,906.036217303823,3
3177.0,146.4,2,6,317,15,63.54,9.977966635190432,4.73186119873817,750,1080.3588290840416,3
261.0,149.99,0,3,26,1,5.22,9.961685823754788,3.8461538461538463,50,857.8544061302683,3
234.0,149.99,1,1,23,1,4.68,9.82905982905983,4.3478260869565215,50,968.3760683760685,3
1315.0,149.99,0,8,131,6,26.3,9.961977186311787,4.580152671755725,300,1040.6844106463877,3
393.0,149.99,0,3,39,1,7.86,9.923664122137405,2.564102564102564,50,536.1323155216285,3
840.0,149.99,0,6,84,4,16.8,10.0,4.761904761904762,200,1090.4761904761904,3
804.0,178.83,1,8,80,4,16.080000000000002,9.950248756218906,5.0,200,1143.781094527363,3
2542.0,119.0,0,3,254,12,50.84,9.99213217938631,4.724409448818897,600,1080.173092053501,3
0.0,149.99,2,1,0,0,0.0,0.0,0.0,0,0.0,3
282.0,138.0,0,3,28,1,5.64,9.929078014184398,3.571428571428571,50,786.5248226950355,3
2897.0,179.59,2,1,289,14,57.94,9.975837072833967,4.844290657439446,700,1108.1463583016914,3
0.0,150.28,0,6,0,0,0.0,0.0,0.0,0,0.0,3
1506.0,97.1,0,1,150,7,30.12,9.9601593625498,4.666666666666667,350,1062.0185922974767,3
278.0,269.22,0,1,27,1,5.5600000000000005,9.712230215827338,3.7037037037037033,50,799.2805755395683,3
961.0,36.0,2,1,96,4,19.22,9.989594172736732,4.166666666666666,200,940.582726326743,3
218.0,36.0,2,1,21,1,4.36,9.63302752293578,4.761904761904762,50,1046.7889908256882,3
32.0,150.42,0,7,3,0,0.64,9.375,0.0,0,-100.0,3
1303.0,149.99,2,1,130,6,26.060000000000002,9.97697620874904,4.615384615384616,300,1051.1895625479663,3
350.0,149.99,0,7,35,1,7.0,10.0,2.857142857142857,50,614.2857142857143,3
1041.0,180.93,1,1,104,5,20.82,9.99039385206532,4.807692307692308,250,1100.7684918347743,3
19092.0,149.99,2,8,1909,95,381.84000000000003,9.998952440812905,4.976427448926139,4750,1143.9765346742088,0
32.0,149.98,2,7,3,0,0.64,9.375,0.0,0,-100.0,3
18778.0,149.99,2,2,1877,93,375.56,9.99573969538822,4.954714970697922,4650,1138.1510277984876,0
407.0,149.99,2,3,40,2,8.14,9.828009828009828,5.0,100,1128.5012285012283,3
325.0,152.56,0,1,32,1,6.5,9.846153846153847,3.125,50,669.2307692307693,3
178.0,149.99,0,3,17,0,3.56,9.550561797752808,0.0,0,-100.0,3
368.0,149.99,0,3,36,1,7.36,9.782608695652174,2.7777777777777777,50,579.3478260869565,3
92.0,36.0,2,6,9,0,1.84,9.782608695652174,0.0,0,-100.0,3
21.0,181.87,1,6,2,0,0.42,9.523809523809524,0.0,0,-100.0,3
1213.0,57.75,1,3,121,6,24.26,9.975267930750206,4.958677685950414,300,1136.603462489695,3
296.0,36.0,2,3,29,1,5.92,9.797297297297296,3.4482758620689653,50,744.5945945945946,3
0.0,36.0,0,3,0,0,0.0,0.0,0.0,0,0.0,3
3240.0,146.89,2,3,324,16,64.8,10.0,4.938271604938271,800,1134.5679012345681,3
199.0,149.99,0,1,19,0,3.98,9.547738693467336,0.0,0,-100.0,3
137.0,149.99,0,6,13,0,2.74,9.48905109489051,0.0,0,-100.0,3
0.0,149.99,0,1,0,0,0.0,0.0,0.0,0,0.0,3
293.0,62.58,2,4,29,1,5.86,9.897610921501707,3.4482758620689653,50,753.2423208191126,3
143.0,149.99,0,3,14,0,2.86,9.79020979020979,0.0,0,-100.0,3
187.0,62.58,2,3,18,0,3.74,9.62566844919786,0.0,0,-100.0,3
2104.0,148.75,1,1,210,10,42.08,9.980988593155894,4.761904761904762,500,1088.2129277566542,3
86.0,150.14,0,3,8,0,1.72,9.30232558139535,0.0,0,-100.0,3
1488.0,180.34,1,3,148,7,29.76,9.946236559139784,4.72972972972973,350,1076.0752688172042,3
3888.0,205.54,0,3,388,19,77.76,9.979423868312757,4.896907216494846,950,1121.7078189300412,3
457.0,220.44,2,2,45,2,9.14,9.846827133479213,4.444444444444445,100,994.0919037199125,3
0.0,149.99,0,8,0,0,0.0,0.0,0.0,0,0.0,3
362.0,119.0,0,4,36,1,7.24,9.94475138121547,2.7777777777777777,50,590.6077348066299,3
6463.0,149.99,0,7,646,32,129.26,9.995358192789725,4.953560371517028,1600,1137.8152560730312,3
83.0,149.99,2,3,8,0,1.6600000000000001,9.63855421686747,0.0,0,-100.0,3
5846.0,70.0,2,3,584,29,116.92,9.989736572015053,4.965753424657534,1450,1140.164214847759,3
52.0,149.99,0,2,5,0,1.04,9.615384615384617,0.0,0,-100.0,3
516.0,149.99,2,3,51,2,10.32,9.883720930232558,3.9215686274509802,100,868.9922480620156,3
1900.0,179.25,1,3,190,9,38.0,10.0,4.736842105263158,450,1084.2105263157896,3
1240.0,150.64,0,3,124,6,24.8,10.0,4.838709677419355,300,1109.6774193548385,3
3395.0,149.99,0,1,339,16,67.9,9.985272459499264,4.71976401179941,800,1078.20324005891,3
2969.0,149.64,2,4,296,14,59.38,9.96968676321994,4.72972972972973,700,1078.8480970023577,3
907.0,180.69,1,8,90,4,18.14,9.922822491730981,4.444444444444445,200,1002.5358324145536,3
4600.0,238.02,0,6,460,23,92.0,10.0,5.0,1150,1150.0,3
518.0,149.99,0,3,51,2,10.36,9.845559845559846,3.9215686274509802,100,865.2509652509654,3
559.0,118.7,0,3,55,2,11.18,9.838998211091235,3.6363636363636362,100,794.4543828264758,3
3121.0,149.99,2,4,312,15,62.42,9.9967958987504,4.807692307692308,750,1101.5379685998078,3
30.0,149.99,2,3,3,0,0.6,10.0,0.0,0,-100.0,3
200.0,62.57,2,3,20,1,4.0,10.0,5.0,50,1150.0,3
53.0,179.12,2,3,5,0,1.06,9.433962264150944,0.0,0,-100.0,3
767.0,188.15,1,3,76,3,15.34,9.908735332464145,3.9473684210526314,150,877.8357235984355,3
29.0,150.18,0,1,2,0,0.58,6.896551724137931,0.0,0,-100.0,3
1266.0,149.99,2,3,126,6,25.32,9.95260663507109,4.761904761904762,300,1084.8341232227488,3
5558.0,48.6,2,3,555,27,111.16,9.985606333213386,4.864864864864865,1350,1114.465635120547,3
42.0,141.61,1,3,4,0,0.84,9.523809523809524,0.0,0,-100.0,3
70.0,149.99,0,8,7,0,1.4000000000000001,10.0,0.0,0,-100.0,3
5.0,149.99,0,3,0,0,0.1,0.0,0.0,0,-100.0,3
235.0,178.03,1,7,23,1,4.7,9.787234042553191,4.3478260869565215,50,963.8297872340426,3
1091.0,184.44,2,6,109,5,21.82,9.99083409715857,4.587155963302752,250,1045.7378551787351,3
615.0,149.99,0,8,61,3,12.3,9.91869918699187,4.918032786885246,150,1119.512195121951,3
3895.0,149.99,2,3,389,19,77.9,9.987163029525032,4.884318766066838,950,1119.5121951219512,3
48.0,174.13,0,4,4,0,0.96,8.333333333333332,0.0,0,-100.0,3
2233.0,149.99,2,3,223,11,44.660000000000004,9.986565158978951,4.932735426008969,550,1131.5270935960589,3
492.0,52.06,2,4,49,2,9.84,9.959349593495935,4.081632653061225,100,916.260162601626,3
57.0,178.16,1,3,5,0,1.1400000000000001,8.771929824561402,0.0,0,-100.0,3
